Date,Positive Sentiment Averaged,Negative Sentiment Averaged,Overall Sentiment Averaged,Positive Sentiment Summed,Negative Sentiment Summed,Overall Sentiment Summed,Positive Sentiment RMS,Negative Sentiment RMS,Overall Sentiment RMS,XRP_Change,XRP_High,XRP_Low,XRP_Open,XRP_Price,XRP_Vol,BTC_Change,BTC_High,BTC_Low,BTC_Open,BTC_Price,BTC_Vol,ETH_Change,ETH_High,ETH_Low,ETH_Open,ETH_Price,ETH_Vol,RMS_box_filter,Summed_box_filter,Averaged_box_filter,ten day percent change,thirty day percent change,binned price
2018-04-26,0.34888547024982774,-0.0414530017253444,0.30743246852448336,0.6977709404996555,-0.0829060034506888,0.6148649370489667,0.38647829051409,-0.05686581582837495,0.32961247468571503,-5.27,0.85,0.762,0.7904800000000001,0.805,10080.0,4.52,9308.0,8656.0,8850.1,9279.3,43.21,7.09,666.0,600.11,616.32,661.51,272.43,0.1822105990114128,0.30560780678521066,0.1683031421801758,0.12715103823912413,0.5992847918943084,14
2018-04-27,0.4805339265850945,-0.017797552836484983,0.4627363737486095,0.4805339265850945,-0.017797552836484983,0.4627363737486095,0.4805339265850945,-0.017797552836484983,0.4627363737486095,7.64,0.86093,0.805,0.8498,0.86646,5590.0,-3.87,9381.1,8902.8,9269.7,8920.1,30.15,-2.72,686.04,640.94,661.2,643.49,231.49,0.2747578737611347,0.3981550815349325,0.2608504169298977,0.1107179940776065,0.7253972679119038,15
2018-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.89105,0.8004399999999999,0.805,0.8724299999999999,3610.0,4.77,9436.0,8844.96,8911.0,9345.3,45.08,6.18,694.34,640.25,643.2,683.27,185.22,0.20585031073592458,0.32924751850972245,0.19194285390468763,-0.05601601384981616,0.7553923541247481,15
2018-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8,0.90875,0.8257,0.86646,0.8305600000000001,3800.0,0.57,9564.1,9184.6,9340.3,9398.6,27.31,0.97,700.0,663.83,683.27,689.93,161.27,0.1584697696868649,0.21552026215951522,0.15403376845461855,-0.035768601181838236,0.744873949579832,14
2018-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.8759999999999999,0.81895,0.8724299999999999,0.83826,2670.0,-1.69,9450.0,9110.7,9400.0,9240.0,23.26,-2.89,694.47,663.43,690.89,670.0,165.25,0.1584697696868649,0.21552026215951522,0.15403376845461855,-0.024008010432190727,0.6972261591415266,15
2018-05-01,0.1238126433016705,-0.10809040288241074,0.01572224041925975,0.1238126433016705,-0.10809040288241074,0.01572224041925975,0.1238126433016705,-0.10809040288241074,0.01572224041925975,2.82,0.8399,0.78445,0.8305600000000001,0.8619,3660.0,-1.87,9240.7,8829.1,9240.7,9067.0,25.59,0.15,675.17,628.02,670.35,671.01,221.0,0.09569172283357384,0.09569172283357384,0.09569172283357384,-0.018079907037151018,0.5756855575868371,15
2018-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.866,0.825,0.83826,0.88389,2910.0,1.87,9279.8,8979.6,9069.1,9236.4,20.18,2.53,692.0,662.77,671.45,687.99,167.63,0.00314444808385195,0.00314444808385195,0.00314444808385195,-0.043926446727961095,0.8112128849818646,15
2018-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.8936799999999999,0.843,0.8619,0.8917200000000001,5660.0,5.69,9838.0,9162.8,9237.9,9762.1,36.48,13.29,790.0,687.07,688.0,779.39,383.79,0.00314444808385195,0.00314444808385195,0.00314444808385195,0.12807408157069122,0.8156496243357156,16
2018-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.9301,0.8592,0.88389,0.90448,5820.0,-0.61,9811.9,9557.0,9759.0,9702.8,24.54,0.79,808.72,760.87,779.38,785.52,253.57,0.00314444808385195,0.00314444808385195,0.00314444808385195,0.06434455165921388,0.9098779509269816,16
2018-05-05,0.10526315789473684,-0.03508771929824561,0.07017543859649122,0.10526315789473684,-0.03508771929824561,0.07017543859649122,0.10526315789473684,-0.03508771929824561,0.07017543859649122,-4.12,0.9315,0.889,0.8917200000000001,0.86718,4770.0,1.62,9990.0,9685.9,9702.9,9859.6,29.51,4.35,830.0,782.05,784.65,819.69,193.96,0.017179535803150195,0.017179535803150195,0.017179535803150195,0.07724223602484459,0.7876314162028447,15
2018-05-06,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,-0.0,0.3157894736842105,-4.63,0.91737,0.84957,0.90448,0.8270000000000001,4900.0,-2.04,9963.9,9455.0,9859.6,9658.7,26.92,-3.16,838.0,754.93,819.68,793.79,235.79,0.07719298245614034,0.07719298245614034,0.07719298245614034,-0.045541629157722155,0.6606425702811246,14
2018-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.45,0.8676299999999999,0.8,0.86718,0.80677,4340.0,-2.99,9675.7,9200.0,9659.0,9370.0,25.78,-5.25,797.96,692.28,794.17,752.14,662.51,0.07719298245614034,0.07719298245614034,0.07719298245614034,-0.0752610524626617,0.6675003100326569,14
2018-05-08,0.07196969696969698,-0.2272727272727273,-0.15530303030303033,0.07196969696969698,-0.2272727272727273,-0.15530303030303033,0.07196969696969698,-0.2272727272727273,-0.15530303030303033,-1.19,0.8455600000000001,0.79155,0.8270000000000001,0.7972,3050.0,-1.72,9469.7,9052.3,9356.4,9208.7,25.35,0.25,775.49,720.33,752.39,754.0,235.6,0.04613237639553428,0.04613237639553428,0.04613237639553428,-0.04016567135426707,0.6253465992497145,14
2018-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.67,0.81707,0.75802,0.81011,0.7520100000000001,4380.0,1.19,9370.9,8980.1,9180.7,9318.2,22.81,-0.28,760.32,710.06,747.18,751.87,191.07,0.04613237639553428,0.04613237639553428,0.04613237639553428,-0.1028917042445064,0.3850446634128373,13
2018-05-10,0.17289356670161624,-0.06826390843418707,0.10462965826742916,0.6915742668064649,-0.2730556337367483,0.41851863306971665,0.19905468209690919,-0.0953397103786288,0.10371497171828038,-10.09,0.80472,0.74547,0.7972,0.67611,1830.0,-3.21,9390.0,9003.0,9320.0,9018.7,23.62,-3.79,768.01,722.79,751.86,723.39,174.17,0.05284028301989211,0.11580101529017936,0.053023220329721864,-0.2155586494953011,0.053130841121495284,12
2018-05-11,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,-0.0,0.2857142857142857,0.83,0.75488,0.65,0.7520100000000001,0.68175,10260.0,-6.72,9015.2,8341.8,9015.2,8412.4,54.49,-6.28,736.16,666.0,723.25,677.98,347.93,0.046825245425907144,0.10978597769619443,0.047008182735736904,-0.2286936157214133,0.058716650619622966,12
2018-05-12,0.10616246498599438,-0.08536414565826331,0.020798319327731074,0.21232492997198876,-0.17072829131652661,0.04159663865546215,0.12123448638445666,-0.11262023985682759,0.008614246527629071,6.8,0.70728,0.6281800000000001,0.67611,0.7281,3520.0,0.6,8631.6,8204.5,8419.5,8462.7,36.66,0.69,690.43,637.13,677.98,682.69,267.2,0.04854809473143297,0.11810530542728684,0.051167846601283117,-0.18348809043197425,0.136768149882904,13
2018-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.75,0.6635,0.68175,0.73,4160.0,2.61,8753.0,8320.0,8467.0,8683.6,22.9,6.75,740.0,668.82,683.44,728.78,205.65,0.07960870079203904,0.14916591148789288,0.08222845266188919,-0.19290642136918448,0.054913294797687744,13
2018-05-14,0.036721311475409836,-0.31846994535519124,-0.2817486338797814,0.036721311475409836,-0.31846994535519124,-0.2817486338797814,0.036721311475409836,-0.31846994535519124,-0.2817486338797814,-5.22,0.7517199999999999,0.68845,0.7281,0.69191,4840.0,-0.15,8882.4,8279.5,8683.8,8670.8,37.15,-0.19,742.32,685.53,728.83,727.41,287.31,0.023258974016082748,0.09281618471193662,0.02587872588593291,-0.20211490117391998,0.04124905944319044,12
2018-05-15,0.20732582394659993,-0.05775274648866639,0.14957307745793352,0.41465164789319986,-0.11550549297733279,0.29914615491586705,0.2179396348542723,-0.06583696380888177,0.15210267104539055,1.89,0.74937,0.68188,0.73,0.705,4300.0,-2.34,8838.0,8420.7,8668.5,8467.5,26.21,-3.07,739.29,694.97,727.42,705.06,174.35,0.032936513881504786,0.0689416890811667,0.03486740972403378,-0.14752116082224923,0.07661530473558013,12
2018-05-16,0.3342760180995475,-0.016544117647058824,0.31773190045248867,0.668552036199095,-0.03308823529411765,0.6354638009049773,0.37986233320900226,-0.023396915553966648,0.3564654176550356,-6.39,0.7099,0.65879,0.68792,0.65996,2100.0,-1.55,8488.7,8103.6,8467.0,8336.1,32.76,0.26,709.99,659.0,705.07,706.89,182.2,0.047086740269654766,0.13889159211930505,0.04127093267167438,-0.18197255723440386,-0.07593217491143814,11
2018-05-17,0.0837887067395264,-0.20072859744990892,-0.11693989071038252,0.0837887067395264,-0.20072859744990892,-0.11693989071038252,0.0837887067395264,-0.20072859744990892,-0.11693989071038252,2.24,0.71005,0.6483899999999999,0.70712,0.67477,2680.0,-3.41,8466.9,7986.8,8349.7,8051.8,25.19,-5.52,718.9,660.75,706.57,667.84,151.28,0.021975912822052447,0.10718428624613612,0.013723290664051657,-0.1535750125439037,-0.13501006294145546,12
2018-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.68421,0.6455,0.65996,0.67652,1620.0,2.32,8276.6,7927.8,8054.8,8239.0,23.44,3.86,694.75,657.59,667.84,693.6,148.1,0.021975912822052447,0.10718428624613612,0.013723290664051657,-0.10038430340022081,-0.267993940705475,12
2018-05-19,0.039886039886039885,-0.056980056980056974,-0.01709401709401709,0.039886039886039885,-0.056980056980056974,-0.01709401709401709,0.039886039886039885,-0.056980056980056974,-0.01709401709401709,3.23,0.69121,0.6603399999999999,0.67477,0.69838,945.4600000000002,-0.08,8400.1,8142.0,8238.9,8232.3,14.15,0.33,717.73,682.07,693.61,695.88,108.11,0.07490683617920531,0.16011520960328895,0.06665421402120451,0.03293842717900935,-0.18922182105250945,12
2018-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.48,0.70675,0.6689,0.67652,0.67407,1930.0,3.54,8580.0,8171.5,8230.9,8523.7,15.5,2.82,722.64,687.44,695.62,715.5,116.42,0.04448630197012719,0.10028597862011554,0.03673959852961781,-0.011265126512651295,-0.21517557749627425,12
2018-05-21,0.2380952380952381,-0.038095238095238085,0.2,0.2380952380952381,-0.038095238095238085,0.2,0.2380952380952381,-0.038095238095238085,0.2,-5.22,0.70199,0.67,0.69838,0.63888,1330.0,-1.53,8586.9,8317.7,8523.7,8393.4,17.22,-2.71,719.68,686.74,715.5,696.13,84.9,0.01319321843912008,0.01319321843912008,0.01319321843912008,-0.12253811289658009,-0.2721555760620664,11
2018-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.49,0.67942,0.635,0.67407,0.59105,1630.0,-4.96,8406.5,7947.2,8399.6,7977.3,20.53,-7.99,698.11,638.28,696.51,640.51,202.52,0.03658119658119659,0.03658119658119659,0.03658119658119659,-0.1903424657534247,-0.3606814494321255,10
2018-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.64589,0.57422,0.63888,0.62772,3850.0,-6.05,8020.0,7442.1,7978.0,7494.8,41.68,-9.93,649.49,564.04,640.0,576.9,418.7,0.03658119658119659,0.03658119658119659,0.03658119658119659,-0.09277218135306627,-0.20590021252909638,11
2018-05-24,0.26212121212121214,-0.008992704826038159,0.253128507295174,0.7863636363636364,-0.026978114478114476,0.7593855218855219,0.27412799666442217,-0.010604084088896522,0.26352391257552565,-3.23,0.63768,0.57708,0.59105,0.60746,2650.0,1.09,7718.0,7260.94,7503.3,7576.7,38.86,4.44,608.5,540.0,576.89,602.52,415.41,0.09270478251510514,0.19187710437710437,0.0906257014590348,-0.13835460992907797,-0.285172981878089,10
2018-05-25,0.17024867105977415,-0.18726854886281707,-0.017019877803042927,0.5107460131793224,-0.5618056465884512,-0.05105963340912878,0.22814982575385578,-0.23448910559010053,-0.006339279836244743,0.06,0.63295,0.59241,0.62772,0.60782,1870.0,-1.57,7654.1,7323.1,7576.0,7458.0,25.87,-3.0,615.8,567.76,602.53,584.42,251.31,0.09143692654785619,0.18166517769527862,0.08722172589842622,-0.07900478816897988,-0.244944099378882,10
2018-05-26,0.11838235294117645,-0.18382352941176472,-0.06544117647058827,0.11838235294117645,-0.18382352941176472,-0.06544117647058827,0.11838235294117645,-0.18382352941176472,-0.06544117647058827,-0.71,0.625,0.59747,0.60746,0.60353,1880.0,-1.71,7621.7,7286.1,7456.7,7330.3,13.81,0.2,606.78,578.13,583.74,585.6,135.38,0.038348691253738534,0.12857694240116097,0.03413349060430856,-0.1055767150288246,-0.30345313113126976,10
2018-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.2,0.612,0.5978899999999999,0.60782,0.5479999999999999,1300.0,0.13,7411.5,7220.1,7330.8,7339.7,16.17,-2.83,591.94,553.23,584.63,569.0,266.25,0.038348691253738534,0.12857694240116097,0.03413349060430856,-0.18997221072547757,-0.37186937633964906,9
2018-05-28,0.1004076378459558,-0.19116069512980047,-0.09075305728384467,0.1004076378459558,-0.19116069512980047,-0.09075305728384467,0.1004076378459558,-0.19116069512980047,-0.09075305728384467,9.35,0.60817,0.54602,0.60353,0.59925,2060.0,-3.29,7434.8,7062.4,7339.6,7097.9,26.68,-10.02,574.0,500.0,569.0,511.99,484.57,0.0201980797969696,0.11042633094439203,0.015982879147539632,-0.14194278186660564,-0.2784988441533425,10
2018-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.60902,0.5425300000000001,0.5479999999999999,0.59947,2980.0,5.1,7527.9,7048.6,7104.0,7460.0,27.9,10.72,572.27,511.0,512.0,566.9,329.84,-0.032506702718135536,-0.04145077343271234,-0.03464282231149517,-0.11067099856098032,-0.28486388471357343,10
2018-05-30,0.06,-0.06,0.0,0.06,-0.06,0.0,0.06,-0.06,0.0,2.16,0.6249,0.5815100000000001,0.59925,0.6124,2340.0,-1.14,7557.5,7279.6,7465.3,7375.12,22.08,-1.74,585.17,542.0,567.15,557.01,198.94,-0.031238846750886583,-0.031238846750886583,-0.031238846750886583,-0.04144753318307029,-0.28947673744053826,11
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.62,0.59021,0.59947,0.622,1260.0,1.5,7599.7,7338.0,7375.1,7485.8,19.46,3.66,586.54,553.18,557.1,577.41,187.67,-0.018150611456768932,-0.018150611456768932,-0.018150611456768932,0.05236443617291267,-0.2962925250879634,11
2018-06-01,0.02083333333333333,-0.1875,-0.16666666666666669,0.02083333333333333,-0.1875,-0.16666666666666669,0.02083333333333333,-0.1875,-0.16666666666666669,3.3,0.6238100000000001,0.605,0.6124,0.6425,1340.0,0.47,7599.8,7344.8,7485.9,7521.0,19.04,0.32,589.81,564.35,577.0,579.23,153.82,-0.05148394479010228,-0.05148394479010228,-0.05148394479010228,0.02354552985407509,-0.27948234871932903,11
2018-06-02,0.157745415921288,-0.16269519603458557,-0.0049497801132975805,0.315490831842576,-0.32539039206917114,-0.009899560226595161,0.17458682613148221,-0.1793539711346791,-0.004767145003196888,7.28,0.65105,0.61598,0.622,0.6892699999999999,1720.0,1.56,7691.2,7445.5,7521.1,7638.1,17.36,1.94,600.0,573.9,579.24,590.44,149.63,-0.034286762333972716,-0.035313245378652366,-0.03432328935599285,0.1346755341915516,-0.23793782062621618,12
2018-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.38,0.6892699999999999,0.63912,0.6425,0.65908,2500.0,1.05,7777.4,7600.0,7639.0,7718.02,13.8,4.9,628.69,590.04,590.45,619.39,126.91,-0.034286762333972716,-0.035313245378652366,-0.03432328935599285,0.08433417788160964,-0.23997324661546618,11
2018-06-04,0.175,-0.0375,0.13749999999999998,0.175,-0.0375,0.13749999999999998,0.175,-0.0375,0.13749999999999998,1.98,0.70429,0.634,0.6892699999999999,0.6721600000000001,3620.0,-2.98,7761.5,7457.49,7718.02,7488.3,18.13,-4.57,625.03,580.0,619.4,591.09,158.61,-0.0067867623339727175,-0.007813245378652373,-0.0068232893559928565,0.11371431411860235,-0.18723095525997577,12
2018-06-05,0.2125847500774939,-0.03036820241540552,0.18221654766208836,1.7006780006199511,-0.24294561932324416,1.457732381296707,0.22808792968287311,-0.044598675908424736,0.18348925377444839,0.0,0.68489,0.63195,0.65908,0.0,2240.0,1.78,7669.0,7372.9,7487.9,7621.7,16.84,2.98,613.57,576.1,593.0,608.68,118.17,0.029911088420916953,0.28373323088068897,0.02962002017642481,-1.0,-1.0,0
